,File,Folder
498,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Feb\West Feb_13,14,15,16.pdf",motel
499,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Feb\West Feb_17,18,19,20,21,22.pdf",motel
500,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Feb\West Feb_23,24,25,26,27.pdf",motel
501,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Feb\West Feb_28.pdf,motel
502,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Feb\West Feb_6.pdf,motel
503,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Feb\West Feb_7,8,9,10,11,12.pdf",motel
504,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan 1,2.pdf",motel
505,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan 12,13,14,15,16.pdf",motel
506,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan 17,18.pdf",motel
507,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan 19,20,21,22,23.pdf",motel
508,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan 24.pdf,motel
509,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan 25.pdf,motel
510,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan 26.pdf,motel
511,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan 3,4,5,6,7,8.pdf",motel
512,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan 9,10,11.pdf",motel
513,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan_27,28,29,30.pdf",motel
514,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Jan\West Jan_31.pdf,motel
515,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\March\West March_1,2,3,4,5.pdf",motel
516,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\March\West March_14,15,16,17,18,19.pdf",motel
517,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\March\West March_20,21,22,23,24,25,26.pdf",motel
518,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\March\West March_27,28,29,30.pdf",motel
519,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\March\West March_31.pdf,motel
520,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\March\West March_6,7,8.pdf",motel
521,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\March\West March_9,10,11,12,13.pdf",motel
522,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Transactions\Westerner Daily Transactions.xlsx,motel
523,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Aseel_s Onboarding Prep Docs\Aseel_s Copy of Lizeth Weekly Schedule.xlsx,admin
524,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\audit\Access Colorado_ Grant_Revenue Letter.docx,admin
525,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\audit\HotSpot Grant_Revenue Letter.docx,admin
526,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\audit\Safety_Hotspot Grant_ Revenue Letter.docx,admin
527,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Beacon Fund Billing-Reporting\Fax Beacon Fund 2022-2023 Budget.xlsx,admin
528,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Beacon Fund Billing-Reporting\Award Letter\Beacon Fund-Grant Contract April 2022-April 2023.pdf.html,admin
529,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2022 Reporting\Q1+Q2.xlsx,admin
530,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2022 Reporting\Q1\2022 Q1 CDBG Report.docx,admin
531,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2022 Reporting\Q1\2022_Q1_CDBG Report.docx,admin
532,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2022 Reporting\Q1\Q1_outcome performance monitoring report_businessevent_template.xlsx,bso
533,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2022 Reporting\Q2_2022\2022  Q2 CDBG Reporting.docx,admin
534,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2022 Reporting\Q2_2022\Q2 Reporting.docx,admin
535,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2022 Reporting\Q2_2022\Q2_outcomeperformancemonitoringreport_businessevent_template (2).xlsx,bso
536,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2022 Reporting\Q3_2022\The_Fax_Q3_outcome performance monitoring report(AutoRecovered)(1).xlsx,admin
537,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2022 Reporting\Q3_2022\The_Fax_Q3_outcome performance monitoring report(AutoRecovered).xlsx,admin
538,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\2023 Salary Worksheet.docx,admin
539,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\April\The Fax_Communications Conulting Invoice_Q1 2023.pdf,comm
540,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Amy Feb.pdf,admin
541,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Aseel 2.15.23.pdf,admin
542,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Aseel 2.28.23.pdf,admin
543,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Honey 2.15.23.pdf,admin
544,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Honey 2.28.23.pdf,admin
545,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Lizeth Feb.pdf,admin
546,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Monica 2.15.23.pdf,admin
547,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Monica 2.28.23.pdf,admin
548,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Tunde Feb.pdf,admin
549,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Veronica 2.15.23.pdf,admin
550,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Paystubs\Veronica 2.28.23.pdf,admin
551,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Salary worksheets\Veronica_Feb 23.docx,admin
552,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Timesheets\Amy_Feb 2023 Timesheet .pdf,admin
553,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Timesheets\Aseel_Feb 2023 Timesheet .pdf,admin
554,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Timesheets\Honey_Feb 2023 Timesheet .pdf,admin
555,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Timesheets\Lizeth_Feb 2023 Timesheet .pdf,admin
556,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Timesheets\Monica Feb_ 2023 Timesheet .pdf,admin
557,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Timesheets\Tunde_Feb 2023 Timesheet .pdf,admin
558,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Feb\Timesheets\Veronica_Feb 2023 Timesheet .pdf,admin
559,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Paystubs\Aseel 1.13.23.pdf,admin
560,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Paystubs\Aseel 1.31.23.pdf,admin
561,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Paystubs\Honey 1.13.23.pdf,admin
562,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Paystubs\Honey 1.31.23.pdf,admin
563,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Paystubs\Monica 1.13.23.pdf,admin
564,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Paystubs\Monica 1.31.23.pdf,admin
565,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Paystubs\Tunde Jan.pdf,admin
566,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Paystubs\Veronica 1.13.23.pdf,admin
567,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Paystubs\Veronica 1.31.23.pdf,admin
568,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Salary worksheets\Aseel_Jan 23.docx,admin
569,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Salary worksheets\Honey_Jan 23.docx,admin
570,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Salary worksheets\Monica_Jan 23.docx,admin
571,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Salary worksheets\Tunde_Jan 23.docx,admin
572,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Salary worksheets\Veronica_Jan 23.docx,admin
573,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Timesheets\Aseel _Jan 2023 Timesheet - .pdf,admin
574,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Timesheets\Honey_Jan 2023 Timesheet .pdf,admin
575,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Timesheets\Monica_Jan 2023 Timesheet .pdf,admin
576,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Timesheets\Tunde_Jan 2023 Timesheet .pdf,admin
577,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\Jan\Timesheets\Veronica _Jan 2023 Timesheet .pdf,admin
578,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Paystubs\Amy March.pdf,admin
579,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Paystubs\Aseel March.pdf,admin
580,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Paystubs\Honey March.pdf,admin
581,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Paystubs\Lizeth March.pdf,admin
582,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Paystubs\Monica March.pdf,admin
583,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Paystubs\Tunde March.pdf,admin
584,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Paystubs\Veronica March.pdf,admin
585,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Timesheets\Amy_March 2023 Timesheet .pdf,admin
586,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Timesheets\Aseel_March 2023 Timesheet .pdf,admin
587,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Timesheets\Honey_March 2023 Timesheet .pdf,admin
588,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Timesheets\Lizeth_March 2023 Timesheet .pdf,admin
589,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Timesheets\Monica_March 2023 Timesheet .pdf,admin
590,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Timesheets\Tunde_March 2023 Timesheet .pdf,admin
591,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG 2023 Contract\March\Timesheets\Veronica_March 2023 Timesheet .pdf,admin
592,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Amended Invoices\THE FAX PARTNERSHIP ECF.xlsx,admin
593,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\April\collective Marketing_communication.pdf.html,comm
594,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\April\The Fax_I-District_Collective Invoice_April 2022.pdf.html,admin
595,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\April\Paystubs\Honey\Honey April Invoice Payment Copy.pdf,admin
596,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\April\Paystubs\Honey\Honey Zin- Invoice 17.pdf,admin
597,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Aug\The Fax Invoice_206741.pdf,admin
598,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Aug\The Fax_C-District_Collective Invoice_August 2022.pdf,admin
599,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\C-District Invoices\April THE FAX PARTNERSHIP_DEDO_ April_Invoicing ECF.xlsx,admin
600,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\C-District Invoices\Feb THE FAX PARTNERSHIP_DEDO_ Feb_Invoicing ECF.xlsx,admin
601,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\C-District Invoices\June THE FAX PARTNERSHIP_DEDO_ June_Invoicing ECF.xlsx,admin
602,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\C-District Invoices\Oct_THE FAX PARTNERSHIP_DEDO_ Oct_Invoicing ECF.xlsx - Overview-5.pdf,admin
603,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Dec\Dec 2022_Collective Marketing Invoice.pdf,admin
604,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Dec\Oct 2022_Collective Marketing Invoice.pdf,admin
605,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Feb\Hampden_RSO PostCard Invoice.pdf.html,rso
606,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Feb\Payment Hampden Press_March Invoice.pdf,admin
607,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Feb\Paytubs\Honey\Honey Feb Invoice.pdf,admin
608,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Jan\Paystubs\Honey\Honey Zin- Invoice 18.pdf,admin
609,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\July\Collective Marketing_July Invoice.pdf,admin
610,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\July\Hampden Press July Invoice.pdf,admin
611,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\July\Hampden Press_July Invoice.pdf,admin
612,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\July\The Fax_C-District_Collective Invoice_July 2022.pdf,admin
613,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\June\BSO Mailers.pdf.html,bso
614,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\June\Collective marketing_June Invoice.pdf,admin
615,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\June\Hampden Press_First Bank June_BSO payment.pdf,bso
616,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\June\The Fax_C-District_Collective Invoice_June 2022.pdf,admin
617,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\March\BSO Mailers_Hampdenpress.pdf.html,bso
618,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\March\Collectivemarketing_March Invoice_.pdf.html,admin
619,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\March\The Fax_I-District_Collective Invoice_March 2022.pdf.html,admin
620,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\March\Paystubs\Honey\Honey Zin- Invoice 16_March.pdf,admin
621,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\May\MAy invoice_RSO_Mailer.pdf,rso
622,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\May\The Fax_I-District_Collective Invoice_May 2022.pdf.html,admin
623,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Nov\The Fax_C-District_Collective Invoice_November 2022.pdf,admin
624,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Oct\Fax Nov 2022 Bank Statement _Redacted.pdf,comm
625,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Oct\Hampden Press_Oct Invoice.pdf,admin
626,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Sept\Collective Marketing_Sep Invoice.pdf,admin
627,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CDBG C-District 2022 Invoicing\Sept\The Fax_C-District_Collective Invoice_Sept 2022.pdf,admin
628,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\CHFA Material\Commitment fee Invoice_Sand _ Sage_The Westerner 9.7.22.pdf,admin
629,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\City Redev. Grants Insurance Docs\22-23 8405 E Colfax City of Denver EPI (002).pdf,admin
630,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\City Redev. Grants Insurance Docs\22-23 8405 E Colfax City of Denver GL COI (002).pdf,admin
631,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\City Redev. Grants Insurance Docs\22-23 8415 E Colfax City of Denver EPI (002).pdf,admin
632,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\City Redev. Grants Insurance Docs\22-23 8415 E Colfax City of Denver GL COI (002).pdf,admin
633,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\City Redev. Grants Insurance Docs\22-23 City of Denver GL COI Main Ops.pdf,admin
634,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\City Redev. Grants Insurance Docs\CP10300917.pdf,admin
635,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\City_Section 504 Compliance\Xerox Scan_09142022164508.pdf,admin
636,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Community Wealth building Webinar_2022\Slides\The Fax Presentation.pdf,rso
637,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Consent forms\BSO\BSO Liability Release Form.docx,bso
638,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Consent forms\RSO\Legal doc.html,rso
639,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Contractor W-9\2022 AVP W-9.pdf,admin
640,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Contractor W-9\W9 - GD Electric LLC .pdf,admin
641,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Contractor W-9\w9_SamanthaHutchinsonOuranos_SAMMIOTZI.jpeg,admin
642,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Contractor W-9\Zen LLC W-9.html,admin
643,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO 2023 Work\Contract_East_Denver_Colfax_Partnership_Inc._Final Draft (003).pdf,admin
644,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO 2023 Work\Reporting Work\April\BSO Mailer 32023.pdf,bso
645,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO 2023 Work\Reporting Work\April\Xerox Scan_04062023133046.pdf,admin
646,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO 2023 Work\Reporting Work\Feb\Access to Capital Webinar Presentation.pptx,admin
647,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO 2023 Work\Reporting Work\Feb\BSO mailer 2_2_23.pdf,bso
648,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO 2023 Work\Reporting Work\mailers\BSO\BSO mailer 2_2_23.pdf,bso
649,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO 2023 Work\Reporting Work\March\Logo unveiling event 3_7_23 .pdf,admin
650,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO 2023 Work\Reporting Work\Quarterly Reporting\Q1\Q 1_DEDO Reporting.docx,admin
651,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_2023 Contract\Evidence\Jan\Xerox Scan_02012023103149.pdf,admin
652,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Grant Application\submitted 2022_neighborhood_services_nofa_application (1).docx,admin
653,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Report\Q2_NEST Metrics_CDBG_TheFax 7_14_22 (1).docx,admin
654,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Report\The Fax Q2.pdf,admin
655,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Report\The_Fax_Q1_Q2 Q1_outcome performance monitoring report.xlsx,admin
656,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Report\Untitled folder\Q1_Q2 Q1_outcome performance monitoring report (1).xlsx,admin
657,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Signed Contract\DEDO-NEST - I District Contract 2022.pdf,admin
658,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Submitted Invoices\Dec_THE FAX PARTNERSHIP_DEDO_ Dec_Invoicing ECF.xlsx,admin
659,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Submitted Invoices\Jan_DEDO_Amended_The Fax PARTNERSHIP_DEDO_Jan_ Invoicing ECF.xlsx,admin
660,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Submitted Invoices\July_THE FAX PARTNERSHIP_DEDO_ July_Invoicing ECF.xlsx,admin
661,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Submitted Invoices\March THE FAX PARTNERSHIP_DEDO_ March_Invoicing ECF.xlsx,admin
662,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Submitted Invoices\May THE FAX PARTNERSHIP_DEDO_ May_Invoicing ECF.xlsx,admin
663,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Submitted Invoices\Nov_THE FAX PARTNERSHIP_DEDO_ Nov_Invoicing ECF.xlsx,admin
664,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Submitted Invoices\Oct_THE FAX PARTNERSHIP_DEDO_ Oct_Invoicing ECF.xlsx,admin
665,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\DEDO_CDBG_C-District\Submitted Invoices\PO-00116792 THE FAX PARTNERSHIP ECF.xlsx,admin
666,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Employee_s Onboarding Docs\FAX 2022 Payroll Schedule (1).xls,admin
667,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Employee_s Onboarding Docs\Fax PTO Policy-Jan 2022.xlsx,admin
668,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Employee_s Onboarding Docs\Fax_Personnel manual_March 2022.pdf,rso
669,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Employee_s Onboarding Docs\i-9-paper-version.pdf,admin
670,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Employee_s Onboarding Docs\Intuit Blank_Direct-Deposit-Form.pdf,admin
