,Filename,doc_word_count,motel_words,bso_words,edo_words,rso_issues_words,comm_words,admin_words,motel_words_perc,bso_words_perc,edo_words_perc,rso_issues_perc,comm_words_perc,admin_perc
259,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\June\TA_Kelly_June Worksheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
260,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\Oct\TA_Oct_Honey Worksheet.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
261,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\Oct\TA_Oct_Kelly Worksheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
262,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\Oct\TA_Oct_Veronica Worksheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
263,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\Sep\TA_Kelly_Sept Worksheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
264,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\Sep\TA_Sept_Honey worksheet.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
265,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\Sep\TA_Sept_Veronica Worksheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
266,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\The Fax Office Material\BSO_June_Mailer content.docx,440,0,24,1,0,0,0,0.0,0.05454545454545454,0.0022727272727272726,0.0,0.0,0.0
267,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\The Fax Office Material\C-District_Revenue letterad_.docx,158,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
268,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\The Fax Office Material\Hartford_Broker_s Letter of Authorization.docx,139,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\The Fax Office Material\interactive Team Game.docx,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\The Fax Office Material\NA Grant_Revenue letter.docx,151,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\The Fax Office Material\Staff Lunch Orders.docx,157,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\The Fax Office Material\TA Grant_Revenue letter.docx,153,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\The Fax Office Material\The Fax Headletter.docx,0,0,0,0,0,0,0,,,,,,
274,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\The Fax Office Material\United States Liability Insurance_Broker_s Letter of Authorization.docx,147,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
